phoneme,name,county,latitude,longitude
0866,Casco,Cumberland County,44.007,-70.523
3182,Mapleton,Aroostook County,46.682,-68.163
1950,Freedom,Waldo County,44.494,-69.348
3449,Monticello,Aroostook County,46.329,-67.847
3329,Mercer,Somerset County,44.645,-69.908
3658,Newcastle,Lincoln County,44.035,-69.537
4192,Prospect,Waldo County,44.565,-68.873
4628,Sebec,Piscataquis County,45.243,-69.105
3854,Otis,Hancock County,44.722,-68.490
0002,Abbot,Piscataquis County,45.193,-69.494
0474,Blaine,Aroostook County,46.488,-67.847
1741,Eustis,Franklin County,45.171,-70.511
3755,Oakfield,Aroostook County,46.074,-68.114
5154,Turner,Androscoggin County,44.256,-70.256
2832,Lagrange,Penobscot County,45.166,-68.808
4780,Southport,Lincoln County,43.813,-69.663
3435,Monson,Piscataquis County,45.297,-69.499
1589,Jackson,Waldo County,44.616,-69.142
4755,Somerville,Lincoln County,44.289,-69.486
4873,Starks,Somerset County,44.737,-69.954
2344,Hartland,Somerset County,44.883,-69.448
2675,Jonesboro,Washington County,44.666,-67.595
0418,Bethel,Oxford County,44.404,-70.791
5258,Vienna,Kennebec County,44.555,-70.000
0192,Ashland,Aroostook County,46.631,-68.406
3645,New Sweden,Aroostook County,46.976,-68.115
0920,Chester,Penobscot County,45.433,-68.506
3216,Marshfield,Washington County,44.750,-67.475
5034,Temple,Franklin County,44.697,-70.267
1311,Cutler,Washington County,44.649,-67.225
0059,Alexander,Washington County,45.086,-67.476
2065,Guilford,Piscataquis County,45.169,-69.384
0605,Bridgewater,Aroostook County,46.414,-67.849
0859,Carthage,Franklin County,44.599,-70.411
3001,Little Falls,Cumberland County,43.731,-70.428
5488,Whiting,Washington County,44.760,-67.255
0728,Chapman,Aroostook County,46.599,-68.119
1159,Columbia Falls,Washington County,44.699,-67.714
4363,Ripley,Somerset County,44.997,-69.404
3495,Moscow,Somerset County,45.136,-69.876
5436,Westfield,Aroostook County,46.533,-67.966
0236,Avon,Franklin County,44.777,-70.308
0777,Cambridge,Somerset County,45.044,-69.450
1150,Columbia,Washington County,44.673,-67.810
4738,Smyrna,Aroostook County,46.161,-68.104
3091,Ludlow,Aroostook County,46.162,-67.968
4825,St. Francis,Aroostook County,47.134,-68.865
3707,North Haven,Knox County,44.102,-68.953
3566,Naples,Cumberland County,43.972,-70.609
3668,Newry,Oxford County,44.520,-70.856
4988,Sweden,Oxford County,44.123,-70.805
4919,Stow,Oxford County,44.201,-70.972
5544,Winn,Penobscot County,45.477,-68.339
0707,Burlington,Penobscot County,45.262,-68.394
4855,Stacyville,Penobscot County,45.897,-68.495
3080,Lowell,Penobscot County,45.214,-68.507
0878,Castle Hill,Aroostook County,46.698,-68.227
1588,Roxbury,Oxford County,44.664,-70.602
3980,Perham,Aroostook County,46.892,-68.216
2145,Grand Isle,Aroostook County,47.251,-68.143
0961,Charlotte,Washington County,45.011,-67.273
5321,Waltham,Hancock County,44.664,-68.312
1407,Dennysville,Washington County,44.924,-67.246
1066,Springfield,Penobscot County,45.399,-68.174
0884,Caswell,Aroostook County,47.018,-67.864
2302,Hanover,Oxford County,44.495,-70.734
4757,Sorrento,Hancock County,44.476,-68.180
5191,Unity,Waldo County,44.611,-69.334
4908,Stoneham,Oxford County,44.263,-70.875
4691,Shirley,Piscataquis County,45.358,-69.630
0118,Amherst,Hancock County,44.870,-68.400
0120,Amity,Aroostook County,45.913,-67.845
4903,Stockholm,Aroostook County,47.069,-68.123
1287,Crystal,Aroostook County,45.989,-68.384
2291,Weston,Aroostook County,45.723,-67.865
2192,Medford,Piscataquis County,45.287,-68.895
3041,Long Island,Cumberland County,43.677,-70.155
5287,Wade,Aroostook County,46.796,-68.249
5388,Wellington,Piscataquis County,45.077,-69.586
3335,Merrill,Aroostook County,46.171,-68.267
5596,Woodville,Penobscot County,45.525,-68.450
4859,Standish,Cumberland County,43.736,-70.552
2064,Gilead,Oxford County,44.403,-70.943
5102,Topsfield,Washington County,45.443,-67.772
1176,Northfield,Washington County,44.820,-67.615
1188,Cooper,Washington County,44.989,-67.423
3137,Madrid,Franklin County,44.884,-70.438
2288,Hamlin,Aroostook County,47.078,-67.885
5226,Vanceboro,Washington County,45.563,-67.430
3828,Orient,Aroostook County,45.822,-67.855
5518,Willimantic,Piscataquis County,45.303,-69.380
1602,Edinburg,Penobscot County,45.169,-68.689
5400,Wesley,Washington County,44.915,-67.637
0450,Byron,Oxford County,44.703,-70.648
2868,Lakeville,Penobscot County,45.303,-68.086
2270,Haynesville,Aroostook County,45.783,-67.993
1244,Crawford,Washington County,45.048,-67.576
2290,Hammond,Aroostook County,46.227,-67.975
0226,Aurora,Hancock County,44.875,-68.267
1079,Talmadge,Washington County,45.338,-67.772
2423,Hersey,Aroostook County,46.077,-68.358
5199,Upton,Oxford County,44.729,-70.984
0797,Osborn,Hancock County,44.796,-68.245
